Time, ID, Lat, Lon, Alt, #WiFi networks (up to 10), SSID1, MAC1, Frequncy1, Signal1,SSID2, MAC2, Frequncy2, Signal2, SSID3, MAC3, Frequncy3, Signal3,SSID4, MAC4, Frequncy4, Signal4, SSID5, MAC5, Frequncy5, Signal5,SSID6, MAC6, Frequncy6, Signal6, SSID7, MAC7, Frequncy7, Signal7,SSID8, MAC8, Frequncy8, Signal8, SSID9, MAC9, Frequncy9, Signal9,SSID10, MAC10, Frequncy10, Signal10
2017-12-03 08:45:24,NRD90M.G950FXXU1AQJ5,32.10440732802085,35.209372990792566,718.9029262082577,3,Ariel_University,1c:b9:c4:15:44:5c,44,-91,Ariel_University,24:79:2a:2c:5b:d8,1,-83,Ariel_University,ec:8c:a2:26:d3:68,11,-86
2017-12-03 08:45:27,NRD90M.G950FXXU1AQJ5,32.10429170079522,35.20922196297352,718.1113988109198,3,Ariel_University,ec:8c:a2:26:d3:68,11,-65,Ariel_University,1c:b9:c4:16:28:ec,36,-89,Ariel_University,1c:b9:c4:16:28:e8,1,-85
2017-12-03 08:45:30,NRD90M.G950FXXU1AQJ5,32.10415148492975,35.209085335841316,717.1730684272525,3,Ariel_University,1c:b9:c4:15:fd:4c,36,-88,Ariel_University,1c:b9:c4:15:23:58,6,-89,Ariel_University,1c:b9:c4:16:28:e8,1,-79
2017-12-03 08:45:36,NRD90M.G950FXXU1AQJ5,32.10386009727099,35.20889523702908,715.6639357440854,7,Ariel_University,8c:0c:90:2f:ca:18,1,-87,Ariel_University,8c:0c:90:2e:16:88,11,-80,Ariel_University,1c:b9:c4:15:fd:48,1,-84,Ariel_University,1c:b9:c4:15:1c:b8,1,-82,Ariel_University,1c:b9:c4:16:1d:7c,44,-82,Ariel_University,ec:8c:a2:08:78:cc,48,-86,Ariel_University,ec:8c:a2:08:78:c8,6,-79
2017-12-03 08:45:39,NRD90M.G950FXXU1AQJ5,32.10371420696016,35.20884986655562,714.996993979747,6,Ariel_University,1c:b9:c4:16:28:ec,36,-72,Ariel_University,1c:b9:c4:16:28:e8,1,-72,Ariel_University,ec:8c:a2:08:78:cc,48,-79,Ariel_University,ec:8c:a2:08:94:1c,44,-88,Ariel_University,1c:b9:c4:16:d2:8c,44,-91,Ariel_University,1c:b9:c4:16:d2:88,11,-86
2017-12-03 08:45:42,NRD90M.G950FXXU1AQJ5,32.10359575123186,35.208829865550776,714.6415373056432,5,Ariel_University,ec:8c:a2:08:94:1c,44,-76,Ariel_University,1c:b9:c4:16:13:08,11,-82,Ariel_University,1c:b9:c4:16:05:38,11,-91,Ariel_University,1c:b9:c4:16:12:e8,1,-90,Ariel_University,24:79:2a:2c:3d:68,6,-89
2017-12-03 08:45:45,NRD90M.G950FXXU1AQJ5,32.10349394532902,35.20883755397558,714.6073365536296,3,Ariel_University,1c:b9:c4:12:90:b8,11,-94,Ariel_University,ec:8c:a2:08:94:1c,44,-67,Ariel_University,1c:b9:c4:16:d2:8c,44,-85
2017-12-03 08:45:48,NRD90M.G950FXXU1AQJ5,32.103402302342595,35.20883646544966,714.5980703126925,2,Ariel_University,1c:b9:c4:12:90:b8,11,-86,Ariel_University,1c:b9:c4:16:f4:78,1,-85
2017-12-03 08:45:51,NRD90M.G950FXXU1AQJ5,32.10326856217378,35.20883939525283,714.5109892030207,1,Ariel_University,1c:b9:c4:12:90:b8,11,-77
2017-12-03 08:45:54,NRD90M.G950FXXU1AQJ5,32.10312233030912,35.20883356228082,714.4002305491747,1,Ariel_University,1c:b9:c4:16:f4:2c,44,-87
